Date,Time,Day Name,Number of Payments,Number of Violations,Violation Perc.,Traffic,Facility,Peak Hour,Revenues Class
1/3/2025,17:00,Friday,3998,179,4.29%,4177,GWB,Yes,High
1/3/2025,14:00,Friday,3991,124,3.01%,4115,GWB,No,High
1/3/2025,16:00,Friday,3942,151,3.69%,4093,GWB,Yes,High
1/3/2025,6:00,Friday,3742,134,3.46%,3876,Lincoln,Yes,High
1/3/2025,19:00,Friday,3138,174,5.25%,3312,GWB,Yes,High
1/3/2025,6:00,Friday,4290,182,4.07%,4472,GWB,Yes,High
1/3/2025,6:00,Friday,2575,123,4.56%,2698,Goethals,Yes,High
1/3/2025,20:00,Friday,2488,123,4.71%,2611,GWB,Yes,High
1/3/2025,7:00,Friday,3115,101,3.14%,3216,Lincoln,Yes,High
1/3/2025,8:00,Friday,2278,93,3.92%,2371,Goethals,Yes,High
1/3/2025,7:00,Friday,2204,100,4.34%,2304,Goethals,Yes,High
1/3/2025,3:00,Friday,892,44,4.70%,936,GWB,No,High
1/3/2025,10:00,Friday,2182,111,4.84%,2293,Goethals,Yes,High
1/3/2025,12:00,Friday,2666,78,2.84%,2744,Goethals,No,High
1/3/2025,13:00,Friday,2828,100,3.42%,2928,Goethals,No,High
1/3/2025,8:00,Friday,2878,82,2.77%,2960,Lincoln,Yes,High
1/3/2025,9:00,Friday,2127,78,3.54%,2205,Goethals,Yes,High
1/3/2025,11:00,Friday,2306,71,2.99%,2377,Goethals,No,High
1/3/2025,21:00,Friday,2332,94,3.87%,2426,GWB,No,High
1/3/2025,14:00,Friday,2617,84,3.11%,2701,Goethals,No,High
1/3/2025,7:00,Friday,3486,165,4.52%,3651,GWB,Yes,High
1/3/2025,5:00,Friday,2593,69,2.59%,2662,Lincoln,No,High
1/3/2025,17:00,Friday,2759,85,2.99%,2844,Goethals,Yes,High
1/3/2025,18:00,Friday,2695,113,4.02%,2808,Goethals,Yes,High
1/3/2025,8:00,Friday,3145,148,4.49%,3293,GWB,Yes,High
1/3/2025,16:00,Friday,3131,151,4.60%,3282,GWB,Yes,High
1/3/2025,6:00,Friday,2638,61,2.26%,2699,Outerbridge,Yes,High
1/3/2025,16:00,Friday,2647,98,3.57%,2745,Goethals,Yes,High
1/3/2025,5:00,Friday,1737,79,4.35%,1816,Goethals,No,High
1/3/2025,17:00,Friday,3087,162,4.99%,3249,GWB,Yes,High
1/3/2025,15:00,Friday,2544,84,3.20%,2628,Goethals,No,High
1/3/2025,0:00,Friday,862,41,4.54%,903,GWB,No,High
1/3/2025,18:00,Friday,3009,145,4.60%,3154,GWB,Yes,High
1/3/2025,15:00,Friday,3443,186,5.13%,3629,GWB,No,High
1/3/2025,7:00,Friday,2503,68,2.64%,2571,Outerbridge,Yes,High
1/3/2025,9:00,Friday,2964,122,3.95%,3086,GWB,Yes,High
1/3/2025,2:00,Friday,713,30,4.04%,743,GWB,No,High
1/3/2025,9:00,Friday,2376,64,2.62%,2440,Lincoln,Yes,High
1/3/2025,23:00,Friday,1334,76,5.39%,1410,GWB,No,High
1/3/2025,10:00,Friday,2813,123,4.19%,2936,GWB,Yes,High
1/3/2025,19:00,Friday,2234,82,3.54%,2316,Goethals,Yes,High
1/3/2025,14:00,Friday,3175,138,4.17%,3313,GWB,No,High
1/3/2025,10:00,Friday,2252,78,3.35%,2330,Lincoln,Yes,High
1/3/2025,13:00,Friday,3125,121,3.73%,3246,GWB,No,High
1/3/2025,5:00,Friday,3105,118,3.66%,3223,GWB,No,High
1/3/2025,19:00,Friday,2609,165,5.95%,2774,GWB,Yes,Medium
1/3/2025,6:00,Friday,2257,90,3.83%,2347,Holland,Yes,Medium
1/3/2025,12:00,Friday,2923,126,4.13%,3049,GWB,No,Medium
1/3/2025,1:00,Friday,673,32,4.54%,705,GWB,No,Medium
1/3/2025,11:00,Friday,2737,112,3.93%,2849,GWB,No,Medium
1/3/2025,11:00,Friday,2320,62,2.60%,2382,Lincoln,No,Medium
1/3/2025,17:00,Friday,2218,59,2.59%,2277,Outerbridge,Yes,Medium
1/3/2025,5:00,Friday,1925,47,2.38%,1972,Outerbridge,No,Medium
1/3/2025,9:00,Friday,1821,50,2.67%,1871,Outerbridge,Yes,Medium
1/3/2025,18:00,Friday,2128,71,3.23%,2199,Lincoln,Yes,Medium
1/3/2025,22:00,Friday,1404,69,4.68%,1473,GWB,No,Medium
1/3/2025,16:00,Friday,2056,60,2.84%,2116,Lincoln,Yes,Medium
1/3/2025,7:00,Friday,1924,90,4.47%,2014,Holland,Yes,Medium
1/3/2025,16:00,Friday,2186,93,4.08%,2279,Holland,Yes,Medium
1/3/2025,12:00,Friday,2272,74,3.15%,2346,Lincoln,No,Medium
1/3/2025,18:00,Friday,2218,89,3.86%,2307,Holland,Yes,Medium
1/3/2025,17:00,Friday,2188,87,3.82%,2275,Holland,Yes,Medium
1/3/2025,20:00,Friday,1770,74,4.01%,1844,Goethals,Yes,Medium
1/3/2025,20:00,Friday,2172,134,5.81%,2306,GWB,Yes,Medium
1/3/2025,10:00,Friday,1731,48,2.70%,1779,Outerbridge,Yes,Medium
1/3/2025,8:00,Friday,1821,52,2.78%,1873,Outerbridge,Yes,Medium
1/3/2025,14:00,Friday,2206,52,2.30%,2258,Outerbridge,No,Medium
1/3/2025,13:00,Friday,2118,50,2.31%,2168,Outerbridge,No,Medium
1/3/2025,16:00,Friday,2017,53,2.56%,2070,Outerbridge,Yes,Medium
1/3/2025,8:00,Friday,1825,90,4.70%,1915,Holland,Yes,Medium
1/3/2025,18:00,Friday,1979,51,2.51%,2030,Outerbridge,Yes,Medium
1/3/2025,15:00,Friday,2150,65,2.93%,2215,Lincoln,No,Medium
1/3/2025,14:00,Friday,2103,73,3.35%,2176,Lincoln,No,Medium
1/3/2025,5:00,Friday,1962,67,3.30%,2029,Holland,No,Medium
1/3/2025,9:00,Friday,1815,62,3.30%,1877,Holland,Yes,Medium
1/3/2025,10:00,Friday,1789,67,3.61%,1856,Holland,Yes,Medium
1/3/2025,15:00,Friday,2221,49,2.16%,2270,Holland,No,Medium
1/3/2025,13:00,Friday,2073,72,3.36%,2145,Lincoln,No,Medium
1/3/2025,17:00,Friday,1765,46,2.54%,1811,Lincoln,Yes,Medium
1/3/2025,14:00,Friday,2132,67,3.05%,2199,Holland,No,Medium
1/3/2025,12:00,Friday,1843,58,3.05%,1901,Outerbridge,No,Medium
1/3/2025,11:00,Friday,1691,45,2.59%,1736,Outerbridge,No,Medium
1/3/2025,15:00,Friday,1959,44,2.20%,2003,Outerbridge,No,Medium
1/3/2025,22:00,Friday,2157,104,4.60%,2261,GWB,No,Medium
1/3/2025,21:00,Friday,1629,83,4.85%,1712,Goethals,No,Medium
1/3/2025,19:00,Friday,1679,78,4.44%,1757,Lincoln,Yes,Medium
1/3/2025,19:00,Friday,1794,84,4.47%,1878,Holland,Yes,Medium
1/3/2025,13:00,Friday,1982,65,3.18%,2047,Holland,No,Medium
1/3/2025,4:00,Friday,740,40,5.13%,780,Goethals,No,Medium
1/3/2025,11:00,Friday,1836,61,3.22%,1897,Holland,No,Medium
1/3/2025,12:00,Friday,1853,61,3.19%,1914,Holland,No,Medium
1/3/2025,20:00,Friday,1484,58,3.76%,1542,Lincoln,Yes,Medium
1/3/2025,19:00,Friday,1493,59,3.80%,1552,Outerbridge,Yes,Medium
1/3/2025,22:00,Friday,1445,70,4.62%,1515,Goethals,No,Medium
1/3/2025,20:00,Friday,1602,72,4.30%,1674,Holland,Yes,Medium
1/3/2025,21:00,Friday,1877,108,5.44%,1985,GWB,No,Medium
1/3/2025,20:00,Friday,1328,48,3.49%,1376,Outerbridge,Yes,Medium
1/3/2025,4:00,Friday,864,41,4.53%,905,Lincoln,No,Medium
1/3/2025,21:00,Friday,1446,57,3.79%,1503,Lincoln,No,Medium
1/3/2025,4:00,Friday,746,25,3.24%,771,Outerbridge,No,Medium
1/3/2025,21:00,Friday,1574,83,5.01%,1657,Holland,No,Medium
1/3/2025,23:00,Friday,1030,42,3.92%,1072,Goethals,No,Medium
1/3/2025,23:00,Friday,1566,106,6.34%,1672,GWB,No,Medium
1/3/2025,22:00,Friday,1373,64,4.45%,1437,Lincoln,No,Medium
1/3/2025,0:00,Friday,763,32,4.03%,795,Goethals,No,Medium
1/3/2025,22:00,Friday,1443,75,4.94%,1518,Holland,No,Low
1/3/2025,3:00,Friday,452,32,6.61%,484,Goethals,No,Low
1/3/2025,21:00,Friday,1133,36,3.08%,1169,Outerbridge,No,Low
1/3/2025,2:00,Friday,441,18,3.92%,459,Goethals,No,Low
1/3/2025,22:00,Friday,989,34,3.32%,1023,Outerbridge,No,Low
1/3/2025,1:00,Friday,498,31,5.86%,529,Goethals,No,Low
1/3/2025,23:00,Friday,1076,54,4.78%,1130,Lincoln,No,Low
1/3/2025,23:00,Friday,1139,65,5.40%,1204,Holland,No,Low
1/3/2025,3:00,Friday,337,9,2.60%,346,Outerbridge,No,Low
1/3/2025,16:00,Friday,785,26,3.21%,811,Bayonne,Yes,Low
1/3/2025,0:00,Friday,987,61,5.82%,1048,GWB,No,Low
1/3/2025,23:00,Friday,718,32,4.27%,750,Outerbridge,No,Low
1/3/2025,17:00,Friday,759,31,3.92%,790,Bayonne,Yes,Low
1/3/2025,0:00,Friday,483,26,5.11%,509,Outerbridge,No,Low
1/3/2025,8:00,Friday,544,28,4.90%,572,Bayonne,Yes,Low
1/3/2025,4:00,Friday,715,36,4.79%,751,Holland,No,Low
1/3/2025,4:00,Friday,886,50,5.34%,936,GWB,No,Low
1/3/2025,15:00,Friday,715,25,3.38%,740,Bayonne,No,Low
1/3/2025,7:00,Friday,500,23,4.40%,523,Bayonne,Yes,Low
1/3/2025,18:00,Friday,665,19,2.78%,684,Bayonne,Yes,Low
1/3/2025,0:00,Friday,609,34,5.29%,643,Lincoln,No,Low
1/3/2025,3:00,Friday,425,14,3.19%,439,Lincoln,No,Low
1/3/2025,10:00,Friday,432,17,3.79%,449,Bayonne,Yes,Low
1/3/2025,11:00,Friday,507,16,3.06%,523,Bayonne,No,Low
1/3/2025,6:00,Friday,473,18,3.67%,491,Bayonne,Yes,Low
1/3/2025,9:00,Friday,412,20,4.63%,432,Bayonne,Yes,Low
1/3/2025,2:00,Friday,375,18,4.58%,393,Lincoln,No,Low
1/3/2025,14:00,Friday,584,19,3.15%,603,Bayonne,No,Low
1/3/2025,2:00,Friday,270,4,1.46%,274,Outerbridge,No,Low
1/3/2025,12:00,Friday,548,20,3.52%,568,Bayonne,No,Low
1/3/2025,1:00,Friday,307,8,2.54%,315,Outerbridge,No,Low
1/3/2025,0:00,Friday,610,40,6.15%,650,Holland,No,Low
1/3/2025,1:00,Friday,430,19,4.23%,449,Lincoln,No,Low
1/3/2025,13:00,Friday,504,17,3.26%,521,Bayonne,No,Low
1/3/2025,19:00,Friday,503,20,3.82%,523,Bayonne,Yes,Low
1/3/2025,1:00,Friday,575,34,5.58%,609,GWB,No,Low
1/3/2025,20:00,Friday,401,15,3.61%,416,Bayonne,Yes,Low
1/3/2025,3:00,Friday,476,29,5.74%,505,GWB,No,Low
1/3/2025,1:00,Friday,404,26,6.05%,430,Holland,No,Low
1/3/2025,2:00,Friday,441,25,5.36%,466,GWB,No,Low
1/3/2025,3:00,Friday,340,15,4.23%,355,Holland,No,Low
1/3/2025,2:00,Friday,282,16,5.37%,298,Holland,No,Low
1/3/2025,5:00,Friday,214,10,4.46%,224,Bayonne,No,Low
1/3/2025,21:00,Friday,315,14,4.26%,329,Bayonne,No,Low
1/3/2025,22:00,Friday,273,11,3.87%,284,Bayonne,No,Low
1/3/2025,4:00,Friday,103,3,2.83%,106,Bayonne,No,Low
1/3/2025,23:00,Friday,208,15,6.73%,223,Bayonne,No,Low
1/3/2025,3:00,Friday,65,1,1.52%,66,Bayonne,No,Low
1/3/2025,0:00,Friday,101,5,4.72%,106,Bayonne,No,Low
1/3/2025,2:00,Friday,48,0,0.00%,48,Bayonne,No,Low
1/3/2025,1:00,Friday,50,5,9.09%,55,Bayonne,No,Low
1/4/2025,12:00,Saturday,5104,174,3.30%,5278,GWB,Yes,High
1/4/2025,13:00,Saturday,5011,154,2.98%,5165,GWB,Yes,High
1/4/2025,11:00,Saturday,4681,139,2.88%,4820,GWB,Yes,High
1/4/2025,16:00,Saturday,4994,178,3.44%,5172,GWB,Yes,High
1/4/2025,15:00,Saturday,4874,165,3.27%,5039,GWB,Yes,High
1/4/2025,17:00,Saturday,5021,194,3.72%,5215,GWB,Yes,High
1/4/2025,14:00,Saturday,4600,177,3.71%,4777,GWB,Yes,High
1/4/2025,18:00,Saturday,4743,208,4.20%,4951,GWB,Yes,High
1/4/2025,19:00,Saturday,4355,161,3.57%,4516,GWB,Yes,High
1/4/2025,10:00,Saturday,4010,135,3.26%,4145,GWB,No,High
1/4/2025,20:00,Saturday,4007,166,3.98%,4173,GWB,Yes,High
1/4/2025,9:00,Saturday,3292,115,3.38%,3407,GWB,No,High
1/4/2025,21:00,Saturday,3371,157,4.45%,3528,GWB,Yes,High
1/4/2025,14:00,Saturday,3573,140,3.77%,3713,GWB,Yes,High
1/4/2025,15:00,Saturday,3231,129,3.84%,3360,Goethals,Yes,High
1/4/2025,22:00,Saturday,3077,136,4.23%,3213,GWB,No,High
1/4/2025,16:00,Saturday,3149,108,3.32%,3257,Goethals,Yes,High
1/4/2025,16:00,Saturday,3430,158,4.40%,3588,GWB,Yes,High
1/4/2025,8:00,Saturday,2476,85,3.32%,2561,GWB,No,High
1/4/2025,17:00,Saturday,3367,153,4.35%,3520,GWB,Yes,High
1/4/2025,13:00,Saturday,3361,130,3.72%,3491,GWB,Yes,High
1/4/2025,12:00,Saturday,3340,122,3.52%,3462,GWB,Yes,High
1/4/2025,14:00,Saturday,2964,85,2.79%,3049,Goethals,Yes,High
1/4/2025,11:00,Saturday,3325,145,4.18%,3470,GWB,Yes,High
1/4/2025,6:00,Saturday,1657,69,4.00%,1726,GWB,No,High
1/4/2025,17:00,Saturday,2996,106,3.42%,3102,Goethals,Yes,High
1/4/2025,7:00,Saturday,2044,75,3.54%,2119,GWB,No,High
1/4/2025,5:00,Saturday,1159,43,3.58%,1202,GWB,No,High
1/4/2025,18:00,Saturday,2948,92,3.03%,3040,Goethals,Yes,High
1/4/2025,18:00,Saturday,3175,138,4.17%,3313,GWB,Yes,High
1/4/2025,11:00,Saturday,2913,75,2.51%,2988,Lincoln,Yes,High
1/4/2025,19:00,Saturday,2804,105,3.61%,2909,Goethals,Yes,High
1/4/2025,15:00,Saturday,3084,161,4.96%,3245,GWB,Yes,High
1/4/2025,23:00,Saturday,2581,112,4.16%,2693,GWB,No,High
1/4/2025,12:00,Saturday,2938,68,2.26%,3006,Lincoln,Yes,High
1/4/2025,19:00,Saturday,3018,138,4.37%,3156,GWB,Yes,High
1/4/2025,12:00,Saturday,2634,96,3.52%,2730,Goethals,Yes,High
1/4/2025,13:00,Saturday,2681,92,3.32%,2773,Goethals,Yes,High
1/4/2025,16:00,Saturday,2812,89,3.07%,2901,Lincoln,Yes,High
1/4/2025,20:00,Saturday,2629,99,3.63%,2728,Goethals,Yes,High
1/4/2025,15:00,Saturday,2769,97,3.38%,2866,Lincoln,Yes,High
1/4/2025,13:00,Saturday,2680,75,2.72%,2755,Lincoln,Yes,High
1/4/2025,4:00,Saturday,833,29,3.36%,862,GWB,No,High
1/4/2025,21:00,Saturday,2764,123,4.26%,2887,GWB,Yes,High
1/4/2025,17:00,Saturday,2649,82,3.00%,2731,Lincoln,Yes,High
1/4/2025,14:00,Saturday,2602,83,3.09%,2685,Lincoln,Yes,High
1/4/2025,20:00,Saturday,2702,123,4.35%,2825,GWB,Yes,High
1/4/2025,21:00,Saturday,2352,87,3.57%,2439,Goethals,Yes,High
1/4/2025,18:00,Saturday,2551,90,3.41%,2641,Lincoln,Yes,Medium
1/4/2025,16:00,Saturday,2544,59,2.27%,2603,Outerbridge,Yes,Medium
1/4/2025,11:00,Saturday,2365,65,2.67%,2430,Goethals,Yes,Medium
1/4/2025,10:00,Saturday,2937,112,3.67%,3049,GWB,No,Medium
1/4/2025,17:00,Saturday,2437,73,2.91%,2510,Outerbridge,Yes,Medium
1/4/2025,15:00,Saturday,2357,50,2.08%,2407,Outerbridge,Yes,Medium
1/4/2025,18:00,Saturday,2369,58,2.39%,2427,Outerbridge,Yes,Medium
1/4/2025,3:00,Saturday,715,27,3.64%,742,GWB,No,Medium
1/4/2025,13:00,Saturday,2330,91,3.76%,2421,Holland,Yes,Medium
1/4/2025,11:00,Saturday,2321,95,3.93%,2416,Holland,Yes,Medium
1/4/2025,9:00,Saturday,2705,114,4.04%,2819,GWB,No,Medium
1/4/2025,14:00,Saturday,2329,104,4.27%,2433,Holland,Yes,Medium
1/4/2025,0:00,Saturday,1147,59,4.89%,1206,GWB,No,Medium
1/4/2025,19:00,Saturday,2223,44,1.94%,2267,Outerbridge,Yes,Medium
1/4/2025,12:00,Saturday,2254,83,3.55%,2337,Holland,Yes,Medium
1/4/2025,17:00,Saturday,2289,105,4.39%,2394,Holland,Yes,Medium
1/4/2025,12:00,Saturday,2135,51,2.33%,2186,Outerbridge,Yes,Medium
1/4/2025,15:00,Saturday,2274,102,4.29%,2376,Holland,Yes,Medium
1/4/2025,19:00,Saturday,2164,78,3.48%,2242,Lincoln,Yes,Medium
1/4/2025,14:00,Saturday,2178,41,1.85%,2219,Outerbridge,Yes,Medium
1/4/2025,18:00,Saturday,2253,79,3.39%,2332,Holland,Yes,Medium
1/4/2025,16:00,Saturday,2259,94,3.99%,2353,Holland,Yes,Medium
1/4/2025,10:00,Saturday,2368,57,2.35%,2425,Lincoln,No,Medium
1/4/2025,13:00,Saturday,2114,44,2.04%,2158,Outerbridge,Yes,Medium
1/4/2025,1:00,Saturday,839,44,4.98%,883,GWB,No,Medium
1/4/2025,10:00,Saturday,2147,114,5.04%,2261,Goethals,No,Medium
1/4/2025,11:00,Saturday,1933,53,2.67%,1986,Outerbridge,Yes,Medium
1/4/2025,22:00,Saturday,2017,63,3.03%,2080,Goethals,No,Medium
1/4/2025,20:00,Saturday,1950,44,2.21%,1994,Outerbridge,Yes,Medium
1/4/2025,19:00,Saturday,2005,86,4.11%,2091,Holland,Yes,Medium
1/4/2025,10:00,Saturday,2240,74,3.20%,2314,Holland,No,Medium
1/4/2025,22:00,Saturday,2274,133,5.53%,2407,GWB,No,Medium
1/4/2025,2:00,Saturday,692,34,4.68%,726,GWB,No,Medium
1/4/2025,20:00,Saturday,1824,65,3.44%,1889,Lincoln,Yes,Medium
1/4/2025,9:00,Saturday,1973,62,3.05%,2035,Lincoln,No,Medium
1/4/2025,8:00,Saturday,2169,107,4.70%,2276,GWB,No,Medium
1/4/2025,9:00,Saturday,1693,55,3.15%,1748,Goethals,No,Medium
1/4/2025,20:00,Saturday,1813,83,4.38%,1896,Holland,Yes,Medium
1/4/2025,21:00,Saturday,1796,90,4.77%,1886,Holland,Yes,Medium
1/4/2025,21:00,Saturday,1653,74,4.28%,1727,Lincoln,Yes,Medium
1/4/2025,9:00,Saturday,1896,77,3.90%,1973,Holland,No,Medium
1/4/2025,23:00,Saturday,1637,58,3.42%,1695,Goethals,No,Medium
1/4/2025,21:00,Saturday,1610,40,2.42%,1650,Outerbridge,Yes,Medium
1/4/2025,8:00,Saturday,1455,64,4.21%,1519,Goethals,No,Medium
1/4/2025,7:00,Saturday,1510,48,3.08%,1558,Lincoln,No,Medium
1/4/2025,10:00,Saturday,1784,40,2.19%,1824,Outerbridge,No,Medium
1/4/2025,8:00,Saturday,1578,63,3.84%,1641,Lincoln,No,Medium
1/4/2025,22:00,Saturday,1800,72,3.85%,1872,Holland,No,Medium
1/4/2025,6:00,Saturday,1384,64,4.42%,1448,Lincoln,No,Medium
1/4/2025,7:00,Saturday,1748,76,4.17%,1824,GWB,No,Medium
1/4/2025,22:00,Saturday,1637,73,4.27%,1710,Lincoln,No,Medium
1/4/2025,8:00,Saturday,1655,88,5.05%,1743,Holland,No,Medium
1/4/2025,9:00,Saturday,1537,44,2.78%,1581,Outerbridge,No,Medium
1/4/2025,7:00,Saturday,1205,47,3.75%,1252,Goethals,No,Medium
1/4/2025,22:00,Saturday,1524,35,2.25%,1559,Outerbridge,No,Medium
1/4/2025,7:00,Saturday,1497,67,4.28%,1564,Holland,No,Medium
1/4/2025,23:00,Saturday,1581,74,4.47%,1655,GWB,No,Medium
1/4/2025,6:00,Saturday,971,55,5.36%,1026,Goethals,No,Medium
1/4/2025,23:00,Saturday,1526,96,5.92%,1622,Holland,No,Medium
1/4/2025,6:00,Saturday,1520,69,4.34%,1589,GWB,No,Medium
1/4/2025,6:00,Saturday,1266,71,5.31%,1337,Holland,No,Low
1/4/2025,5:00,Saturday,1002,30,2.91%,1032,Lincoln,No,Low
1/4/2025,0:00,Saturday,779,29,3.59%,808,Goethals,No,Low
1/4/2025,5:00,Saturday,726,32,4.22%,758,Goethals,No,Low
1/4/2025,8:00,Saturday,1208,37,2.97%,1245,Outerbridge,No,Low
1/4/2025,23:00,Saturday,1162,37,3.09%,1199,Outerbridge,No,Low
1/4/2025,1:00,Saturday,591,26,4.21%,617,Goethals,No,Low
1/4/2025,23:00,Saturday,1150,59,4.88%,1209,Lincoln,No,Low
1/4/2025,4:00,Saturday,535,21,3.78%,556,Goethals,No,Low
1/4/2025,3:00,Saturday,472,25,5.03%,497,Goethals,No,Low
1/4/2025,7:00,Saturday,970,34,3.39%,1004,Outerbridge,No,Low
1/4/2025,6:00,Saturday,747,19,2.48%,766,Outerbridge,No,Low
1/4/2025,5:00,Saturday,920,46,4.76%,966,Holland,No,Low
1/4/2025,5:00,Saturday,1006,59,5.54%,1065,GWB,No,Low
1/4/2025,2:00,Saturday,457,23,4.79%,480,Goethals,No,Low
1/4/2025,4:00,Saturday,335,11,3.18%,346,Outerbridge,No,Low
1/4/2025,17:00,Saturday,775,29,3.61%,804,Bayonne,Yes,Low
1/4/2025,5:00,Saturday,543,11,1.99%,554,Outerbridge,No,Low
1/4/2025,0:00,Saturday,848,42,4.72%,890,Holland,No,Low
1/4/2025,0:00,Saturday,841,66,7.28%,907,GWB,No,Low
1/4/2025,0:00,Saturday,706,36,4.85%,742,Lincoln,No,Low
1/4/2025,0:00,Saturday,525,24,4.37%,549,Outerbridge,No,Low
1/4/2025,18:00,Saturday,683,27,3.80%,710,Bayonne,Yes,Low
1/4/2025,16:00,Saturday,671,28,4.01%,699,Bayonne,Yes,Low
1/4/2025,15:00,Saturday,631,19,2.92%,650,Bayonne,Yes,Low
1/4/2025,14:00,Saturday,577,19,3.19%,596,Bayonne,Yes,Low
1/4/2025,1:00,Saturday,681,49,6.71%,730,Holland,No,Low
1/4/2025,1:00,Saturday,529,32,5.70%,561,Lincoln,No,Low
1/4/2025,4:00,Saturday,574,22,3.69%,596,Holland,No,Low
1/4/2025,13:00,Saturday,544,20,3.55%,564,Bayonne,Yes,Low
1/4/2025,4:00,Saturday,432,15,3.36%,447,Lincoln,No,Low
1/4/2025,1:00,Saturday,333,16,4.58%,349,Outerbridge,No,Low
1/4/2025,12:00,Saturday,501,17,3.28%,518,Bayonne,Yes,Low
1/4/2025,3:00,Saturday,394,20,4.83%,414,Lincoln,No,Low
1/4/2025,11:00,Saturday,480,12,2.44%,492,Bayonne,Yes,Low
1/4/2025,4:00,Saturday,585,35,5.65%,620,GWB,No,Low
1/4/2025,2:00,Saturday,398,24,5.69%,422,Lincoln,No,Low
1/4/2025,19:00,Saturday,496,19,3.69%,515,Bayonne,Yes,Low
1/4/2025,1:00,Saturday,572,34,5.61%,606,GWB,No,Low
1/4/2025,3:00,Saturday,221,14,5.96%,235,Outerbridge,No,Low
1/4/2025,2:00,Saturday,483,21,4.17%,504,Holland,No,Low
1/4/2025,2:00,Saturday,248,19,7.12%,267,Outerbridge,No,Low
1/4/2025,3:00,Saturday,431,24,5.27%,455,Holland,No,Low
1/4/2025,3:00,Saturday,493,28,5.37%,521,GWB,No,Low
1/4/2025,2:00,Saturday,439,39,8.16%,478,GWB,No,Low
1/4/2025,20:00,Saturday,365,21,5.44%,386,Bayonne,Yes,Low
1/4/2025,10:00,Saturday,401,16,3.84%,417,Bayonne,No,Low
1/4/2025,21:00,Saturday,310,26,7.74%,336,Bayonne,Yes,Low
1/4/2025,9:00,Saturday,308,20,6.10%,328,Bayonne,No,Low
1/4/2025,8:00,Saturday,274,12,4.20%,286,Bayonne,No,Low
1/4/2025,23:00,Saturday,258,16,5.84%,274,Bayonne,No,Low
1/4/2025,22:00,Saturday,279,14,4.78%,293,Bayonne,No,Low
1/4/2025,7:00,Saturday,210,7,3.23%,217,Bayonne,No,Low
1/4/2025,6:00,Saturday,193,12,5.85%,205,Bayonne,No,Low
1/4/2025,2:00,Saturday,87,1,1.14%,88,Bayonne,No,Low
1/4/2025,4:00,Saturday,73,2,2.67%,75,Bayonne,No,Low
1/4/2025,1:00,Saturday,104,6,5.45%,110,Bayonne,No,Low
1/4/2025,3:00,Saturday,75,2,2.60%,77,Bayonne,No,Low
1/4/2025,0:00,Saturday,125,11,8.09%,136,Bayonne,No,Low
1/4/2025,5:00,Saturday,103,2,1.90%,105,Bayonne,No,Low
1/5/2025,15:00,Sunday,5228,201,3.70%,5429,GWB,Yes,High
1/5/2025,13:00,Sunday,5084,197,3.73%,5281,GWB,Yes,High
1/5/2025,16:00,Sunday,5046,174,3.33%,5220,GWB,Yes,High
1/5/2025,17:00,Sunday,4773,218,4.37%,4991,GWB,Yes,High
1/5/2025,11:00,Sunday,4688,161,3.32%,4849,GWB,Yes,High
1/5/2025,18:00,Sunday,4488,174,3.73%,4662,GWB,Yes,High
1/5/2025,14:00,Sunday,4504,147,3.16%,4651,GWB,Yes,High
1/5/2025,19:00,Sunday,3878,154,3.82%,4032,GWB,Yes,High
1/5/2025,20:00,Sunday,3790,178,4.49%,3968,GWB,Yes,High
1/5/2025,12:00,Sunday,4270,150,3.39%,4420,GWB,Yes,High
1/5/2025,21:00,Sunday,3005,153,4.84%,3158,GWB,Yes,High
1/5/2025,10:00,Sunday,3921,129,3.19%,4050,GWB,No,High
1/5/2025,12:00,Sunday,3701,147,3.82%,3848,GWB,Yes,High
1/5/2025,14:00,Sunday,3617,141,3.75%,3758,GWB,Yes,High
1/5/2025,14:00,Sunday,3228,108,3.24%,3336,Goethals,Yes,High
1/5/2025,19:00,Sunday,3519,175,4.74%,3694,GWB,Yes,High
1/5/2025,9:00,Sunday,3103,126,3.90%,3229,GWB,No,High
1/5/2025,18:00,Sunday,3439,163,4.53%,3602,GWB,Yes,High
1/5/2025,11:00,Sunday,3448,154,4.28%,3602,GWB,Yes,High
1/5/2025,22:00,Sunday,2295,116,4.81%,2411,GWB,No,High
1/5/2025,15:00,Sunday,3145,97,2.99%,3242,Goethals,Yes,High
1/5/2025,18:00,Sunday,2966,130,4.20%,3096,Goethals,Yes,High
1/5/2025,13:00,Sunday,3291,150,4.36%,3441,GWB,Yes,High
1/5/2025,16:00,Sunday,2904,111,3.68%,3015,Goethals,Yes,High
1/5/2025,19:00,Sunday,2846,112,3.79%,2958,Goethals,Yes,High
1/5/2025,16:00,Sunday,3201,187,5.52%,3388,GWB,Yes,High
1/5/2025,17:00,Sunday,2855,100,3.38%,2955,Goethals,Yes,High
1/5/2025,13:00,Sunday,2857,106,3.58%,2963,Goethals,Yes,High
1/5/2025,17:00,Sunday,3056,159,4.95%,3215,GWB,Yes,High
1/5/2025,20:00,Sunday,2616,114,4.18%,2730,Goethals,Yes,High
1/5/2025,12:00,Sunday,2725,112,3.95%,2837,Goethals,Yes,High
1/5/2025,20:00,Sunday,2933,128,4.18%,3061,GWB,Yes,High
1/5/2025,23:00,Sunday,1794,109,5.73%,1903,GWB,No,High
